1000000.0,1009.2135,13.06586
794328.25,1010.9874,14.860533
630957.38,1013.0939,16.79656
501187.22,1015.5807,18.845032
398107.16,1018.4926,20.960405
316227.78,1021.8657,23.078468
251188.64,1025.72,25.116367
199526.23,1030.0514,26.975851
158489.31,1034.824,28.550604
125892.54,1039.9653,29.737616
100000.0,1045.3678,30.451115
79432.82,1050.8958,30.636105
63095.734,1056.3993,30.277924
50118.723,1061.7316,29.404896
39810.719,1066.7644,28.08325
31622.777,1071.4014,26.405888
25118.865,1075.5818,24.478342
19952.623,1079.2808,22.405399
15848.932,1082.5027,20.28096
12589.254,1085.2738,18.182062
10000.0,1087.6339,16.166794
7943.2822,1089.629,14.275069
6309.5732,1091.3069,12.531076
5011.8726,1092.7133,10.946433
3981.0718,1093.8896,9.5233498
3162.2776,1094.8728,8.2574577
2511.8865,1095.6946,7.1401014
1995.2623,1096.3821,6.1601191
1584.8932,1096.9578,5.3051419
1258.9254,1097.4406,4.5625033
1000.0,1097.8463,3.9198411
794.32825,1098.1879,3.3654773
630.95734,1098.4761,2.8886297
501.18723,1098.7198,2.4795125
398.10718,1098.9265,2.1293583
316.22775,1099.1024,1.8303928
251.18864,1099.2526,1.5757794
199.52623,1099.3811,1.3595462
158.48932,1099.4919,1.1765081
125.89254,1099.5879,1.0221862
100.0,1099.6716,0.89273429
79.432823,1099.7452,0.78486556
63.095734,1099.8108,0.69575775
50.118725,1099.8698,0.62296057
39.810719,1099.9233,0.56441259
31.622776,1099.9727,0.51862174
25.118864,1100.0186,0.48483872
19.952623,1100.0623,0.46294615
15.848932,1100.1062,0.45298207
12.589254,1100.1536,0.45444673
10.0,1100.2081,0.46554744
7.9432821,1100.2738,0.48249984
6.3095737,1100.353,0.49921358
5.0118723,1100.4451,0.50802475
3.9810717,1100.5447,0.50194651
3.1622777,1100.6436,0.47763556
2.5118864,1100.7328,0.43693829
1.9952623,1100.8068,0.38565129
1.5848932,1100.8635,0.33061421
1.2589254,1100.905,0.27733004
1.0,1100.9341,0.22911303
0.79432821,1100.9541,0.18736462
0.63095737,1100.9677,0.15223117
0.50118721,1100.9768,0.12319493
0.39810717,1100.9832,0.099468552
0.31622776,1100.9874,0.08021608
0.25118864,1100.9905,0.064659372
0.19952624,1100.9926,0.052119341
0.15848932,1100.9941,0.042023953
0.12589253,1100.9954,0.033901151
0.1,1100.9962,0.027366074
0.079432823,1100.9968,0.022107219
0.063095734,1100.9974,0.017873572
0.050118722,1100.9978,0.014463356
0.039810717,1100.9982,0.0117146
0.031622775,1100.9985,0.0094973752
0.025118865,1100.9988,0.0077074831
0.019952623,1100.9989,0.0062613445
0.015848933,1100.999,0.0050919116
0.012589254,1100.9993,0.0041453685
0.0099999998,1100.9994,0.0033785037
0.0079432819,1100.9994,0.0027565979
0.0063095735,1100.9995,0.0022517387
0.0050118724,1100.9996,0.0018414702
0.0039810715,1100.9996,0.0015077146
0.0031622776,1100.9998,0.0012359067
0.0025118864,1100.9998,0.0010143025
0.0019952622,1100.9998,0.00083342491
0.0015848932,1100.9999,0.00068562001
0.0012589254,1100.9999,0.00056470011
0.001,1100.9999,0.00046565902
0.00079432823,1100.9999,0.00038444204
0.00063095737,1100.9999,0.00031776229
0.00050118723,1100.9999,0.00026295241
0.00039810716,1100.9999,0.00021784565
0.00031622776,1101.0,0.00018068001
0.00025118864,1101.0,0.00015002114
0.00019952623,1101.0,0.00012470005
0.00015848932,1101.0,0.00010376298
0.00012589255,1101.0,8.6430919e-05
9.9999997e-05,1101.0,7.2066767e-05
7.9432823e-05,1101.0,6.014897e-05
6.3095737e-05,1101.0,5.024999e-05
5.0118724e-05,1101.0,4.2018964e-05
3.9810719e-05,1101.0,3.5167632e-05
3.1622778e-05,1101.0,2.9458844e-05
2.5118865e-05,1101.0,2.4697298e-05
1.9952624e-05,1101.0,2.0721949e-05
1.5848931e-05,1101.0,1.7399845e-05
1.2589254e-05,1101.0,1.4621103e-05
9.9999997e-06,1101.0,1.2294793e-05
7.9432821e-06,1101.0,1.0345589e-05
6.3095736e-06,1101.0,8.7110175e-06
5.0118724e-06,1101.0,7.3392098e-06
3.9810716e-06,1101.0,6.187051e-06
3.1622776e-06,1101.0,5.2186697e-06
2.5118864e-06,1101.0,4.4041853e-06
1.9952622e-06,1101.0,3.7186849e-06
1.5848932e-06,1101.0,3.1413761e-06
1.2589254e-06,1101.0,2.6548887e-06
1e-06,1101.0,2.2446993e-06
